anno,provincia,comune,tipo_di_strada,condizioni_meteorologiche,natura_incidente,morti_entro_30_giorni,feriti,Ora,tipo_di_strada_txt,Ora_formattata
24,11,15,2,1,5,0,1,10.0,Doppio senso,10:00
24,11,15,1,7,1,0,2,17.0,Senso unico,17:00
24,11,15,2,3,2,0,1,10.0,Doppio senso,10:00
24,11,15,1,7,2,0,1,17.0,Senso unico,17:00
24,11,15,2,3,2,0,1,21.0,Doppio senso,21:00
24,11,15,2,1,4,0,3,8.0,Doppio senso,08:00
24,11,15,2,1,3,0,1,13.0,Doppio senso,13:00
24,11,15,4,1,11,0,1,19.0,Più di due carreggiate,19:00
24,11,15,1,1,2,0,1,11.0,Senso unico,11:00
24,11,15,2,1,12,0,1,20.0,Doppio senso,20:00
24,11,15,2,1,5,0,1,8.0,Doppio senso,08:00
24,11,15,3,1,2,0,1,17.0,Due carreggiate,17:00
24,11,15,2,1,2,0,1,9.0,Doppio senso,09:00
24,11,15,1,1,2,0,1,18.0,Senso unico,18:00
24,11,15,2,1,2,0,2,19.0,Doppio senso,19:00
24,11,15,2,7,10,0,2,1.0,Doppio senso,01:00
24,11,15,2,1,2,0,2,13.0,Doppio senso,13:00
24,11,15,2,7,3,0,1,13.0,Doppio senso,13:00
24,8,55,2,3,2,0,1,8.0,Doppio senso,08:00
24,8,55,1,1,5,0,2,11.0,Senso unico,11:00
24,8,55,2,1,4,0,1,13.0,Doppio senso,13:00
24,8,55,2,1,12,0,1,13.0,Doppio senso,13:00
24,8,55,1,1,6,0,1,10.0,Senso unico,10:00
24,8,55,2,1,4,0,2,18.0,Doppio senso,18:00
24,8,55,1,1,6,0,1,14.0,Senso unico,14:00
24,11,15,1,7,5,0,1,7.0,Senso unico,07:00
24,11,15,1,7,2,0,1,11.0,Senso unico,11:00
24,11,15,3,7,2,0,1,21.0,Due carreggiate,21:00
24,11,15,2,1,8,0,1,5.0,Doppio senso,05:00
24,11,15,2,7,3,0,1,7.0,Doppio senso,07:00
24,11,15,1,7,3,0,1,12.0,Senso unico,12:00
24,11,15,1,1,4,0,1,13.0,Senso unico,13:00
24,11,15,1,1,3,0,1,1.0,Senso unico,01:00
24,11,15,1,1,12,0,1,19.0,Senso unico,19:00
24,11,15,2,1,5,0,1,10.0,Doppio senso,10:00
24,11,15,2,1,10,0,1,18.0,Doppio senso,18:00
24,11,15,2,1,3,0,1,15.0,Doppio senso,15:00
24,11,15,1,1,3,0,1,12.0,Senso unico,12:00
24,11,15,2,1,4,0,2,10.0,Doppio senso,10:00
24,11,15,2,7,3,0,1,17.0,Doppio senso,17:00
24,11,15,2,1,3,0,2,9.0,Doppio senso,09:00
24,11,15,1,1,2,0,1,10.0,Senso unico,10:00
24,11,15,3,1,4,0,1,18.0,Due carreggiate,18:00
24,11,15,2,1,2,0,1,11.0,Doppio senso,11:00
24,11,15,3,1,3,0,1,17.0,Due carreggiate,17:00
24,11,15,2,1,3,0,1,8.0,Doppio senso,08:00
24,11,15,2,1,3,0,1,17.0,Doppio senso,17:00
24,11,15,2,1,4,0,1,7.0,Doppio senso,07:00
24,11,15,2,1,4,0,1,10.0,Doppio senso,10:00
24,11,15,2,1,5,0,2,6.0,Doppio senso,06:00
24,11,15,2,1,3,0,1,12.0,Doppio senso,12:00
24,11,15,2,7,1,0,1,23.0,Doppio senso,23:00
24,11,15,1,1,2,0,1,15.0,Senso unico,15:00
24,11,15,2,3,3,0,1,7.0,Doppio senso,07:00
24,11,15,2,7,5,0,1,17.0,Doppio senso,17:00
24,11,15,2,3,2,0,2,18.0,Doppio senso,18:00
24,11,15,1,7,4,0,1,8.0,Senso unico,08:00
24,11,15,2,7,3,0,1,11.0,Doppio senso,11:00
24,11,15,2,1,4,0,4,13.0,Doppio senso,13:00
24,11,15,2,1,3,0,1,12.0,Doppio senso,12:00
24,11,15,2,1,3,0,1,10.0,Doppio senso,10:00
24,11,15,2,1,5,0,1,19.0,Doppio senso,19:00
24,11,15,2,1,4,0,2,16.0,Doppio senso,16:00
24,11,15,2,1,5,0,1,18.0,Doppio senso,18:00
24,11,15,2,1,11,0,1,11.0,Doppio senso,11:00
24,11,15,2,1,2,0,1,16.0,Doppio senso,16:00
24,11,15,2,1,5,0,1,10.0,Doppio senso,10:00
24,11,15,2,1,3,0,1,11.0,Doppio senso,11:00
24,11,15,1,1,12,0,1,18.0,Senso unico,18:00
24,11,15,2,1,5,0,1,21.0,Doppio senso,21:00
24,11,15,1,1,2,0,1,6.0,Senso unico,06:00
24,11,15,1,1,6,0,1,13.0,Senso unico,13:00
24,11,15,2,1,3,0,1,0.0,Doppio senso,00:00
24,11,15,2,1,4,0,1,6.0,Doppio senso,06:00
24,11,15,2,1,3,0,1,16.0,Doppio senso,16:00
24,11,15,2,1,2,0,1,7.0,Doppio senso,07:00
24,11,15,2,1,1,0,1,13.0,Doppio senso,13:00
24,11,15,2,7,2,0,1,7.0,Doppio senso,07:00
24,11,15,2,1,3,0,1,13.0,Doppio senso,13:00
24,11,15,2,7,2,0,1,9.0,Doppio senso,09:00
24,11,15,2,1,6,0,2,18.0,Doppio senso,18:00
24,11,15,1,7,12,0,1,11.0,Senso unico,11:00
24,11,15,3,7,2,0,1,7.0,Due carreggiate,07:00
24,11,15,1,7,3,0,1,13.0,Senso unico,13:00
24,11,15,1,1,6,0,1,19.0,Senso unico,19:00
24,11,15,1,1,3,0,1,16.0,Senso unico,16:00
24,11,15,1,1,3,0,1,12.0,Senso unico,12:00
24,11,15,2,1,1,0,2,8.0,Doppio senso,08:00
24,11,15,2,1,2,0,1,16.0,Doppio senso,16:00
24,11,15,2,7,2,0,1,8.0,Doppio senso,08:00
24,11,15,2,1,5,0,1,16.0,Doppio senso,16:00
24,11,15,1,1,4,0,1,20.0,Senso unico,20:00
24,11,15,2,7,3,0,1,15.0,Doppio senso,15:00
24,11,15,2,1,2,0,1,18.0,Doppio senso,18:00
24,11,15,2,1,6,0,1,8.0,Doppio senso,08:00
24,11,15,1,1,3,0,1,8.0,Senso unico,08:00
24,11,15,2,1,4,0,1,12.0,Doppio senso,12:00
24,11,15,1,1,6,0,1,14.0,Senso unico,14:00
24,11,15,1,1,6,0,1,14.0,Senso unico,14:00
24,11,15,2,1,3,0,1,15.0,Doppio senso,15:00
24,11,15,2,1,2,0,1,22.0,Doppio senso,22:00
24,11,15,1,1,2,0,1,21.0,Senso unico,21:00
24,11,15,2,1,6,0,2,1.0,Doppio senso,01:00
24,11,15,2,1,2,0,1,11.0,Doppio senso,11:00
24,11,15,1,1,3,0,1,12.0,Senso unico,12:00
24,11,15,2,1,4,0,1,16.0,Doppio senso,16:00
24,11,15,1,1,3,0,1,17.0,Senso unico,17:00
24,11,15,1,1,3,0,1,19.0,Senso unico,19:00
24,11,15,2,1,2,0,1,17.0,Doppio senso,17:00
24,11,15,2,1,3,0,2,10.0,Doppio senso,10:00
24,11,15,1,1,3,0,1,13.0,Senso unico,13:00
24,11,15,2,1,2,0,1,18.0,Doppio senso,18:00
24,11,15,2,1,4,0,1,9.0,Doppio senso,09:00
24,11,15,2,1,2,0,1,9.0,Doppio senso,09:00
24,11,15,2,1,3,0,1,15.0,Doppio senso,15:00
24,11,15,1,1,2,0,1,16.0,Senso unico,16:00
24,11,15,2,1,3,0,1,18.0,Doppio senso,18:00
24,11,15,1,3,2,0,1,8.0,Senso unico,08:00
24,11,15,2,7,5,0,1,13.0,Doppio senso,13:00
24,11,15,2,7,5,0,1,9.0,Doppio senso,09:00
24,11,15,1,1,2,0,1,17.0,Senso unico,17:00
24,11,15,2,1,2,0,1,7.0,Doppio senso,07:00
24,11,15,1,1,5,0,1,11.0,Senso unico,11:00
24,11,15,2,3,2,0,1,19.0,Doppio senso,19:00
24,9,13,1,1,1,0,1,14.0,Senso unico,14:00
24,9,13,1,1,6,0,1,13.0,Senso unico,13:00
24,10,54,2,1,4,0,1,9.0,Doppio senso,09:00
24,10,54,2,7,4,0,1,17.0,Doppio senso,17:00
24,11,15,1,1,2,0,1,16.0,Senso unico,16:00
24,11,15,2,7,2,0,1,18.0,Doppio senso,18:00
24,11,15,2,7,5,0,1,8.0,Doppio senso,08:00
24,11,15,2,3,3,0,1,18.0,Doppio senso,18:00
24,11,15,3,1,5,0,2,20.0,Due carreggiate,20:00
24,11,15,1,1,3,0,1,21.0,Senso unico,21:00
24,11,15,1,1,3,0,1,14.0,Senso unico,14:00
24,11,15,2,1,5,0,1,18.0,Doppio senso,18:00
24,11,15,2,1,6,0,2,16.0,Doppio senso,16:00
24,11,15,1,1,3,0,1,19.0,Senso unico,19:00
24,11,15,3,1,2,0,1,23.0,Due carreggiate,23:00
24,11,15,2,1,8,0,1,10.0,Doppio senso,10:00
24,11,15,2,7,10,0,1,13.0,Doppio senso,13:00
24,11,15,2,1,10,0,1,13.0,Doppio senso,13:00
24,11,15,2,1,4,0,1,10.0,Doppio senso,10:00
24,11,15,2,1,1,0,1,17.0,Doppio senso,17:00
24,11,15,1,1,3,0,1,14.0,Senso unico,14:00
24,11,15,2,1,3,0,1,16.0,Doppio senso,16:00
24,11,15,2,7,11,0,1,18.0,Doppio senso,18:00
24,11,15,2,1,5,0,1,18.0,Doppio senso,18:00
24,11,15,2,1,5,0,1,8.0,Doppio senso,08:00
24,11,15,2,1,6,0,1,8.0,Doppio senso,08:00
24,11,15,2,1,2,0,1,11.0,Doppio senso,11:00
24,11,15,1,1,2,0,1,23.0,Senso unico,23:00
24,11,15,2,1,5,0,1,10.0,Doppio senso,10:00
24,11,15,2,1,5,0,1,15.0,Doppio senso,15:00
24,11,15,2,1,2,0,1,11.0,Doppio senso,11:00
24,11,15,3,1,2,0,1,18.0,Due carreggiate,18:00
24,11,15,2,1,4,0,1,12.0,Doppio senso,12:00
24,11,15,2,3,6,0,2,7.0,Doppio senso,07:00
24,11,15,2,3,1,0,2,7.0,Doppio senso,07:00
24,11,15,2,1,1,0,1,10.0,Doppio senso,10:00
24,11,15,2,1,4,0,1,8.0,Doppio senso,08:00
24,11,15,2,1,3,0,1,10.0,Doppio senso,10:00
24,11,15,2,7,10,0,1,17.0,Doppio senso,17:00
24,11,15,1,7,5,0,1,19.0,Senso unico,19:00
24,11,15,2,1,2,0,1,12.0,Doppio senso,12:00
24,11,15,2,3,5,0,1,7.0,Doppio senso,07:00
24,11,15,2,3,5,0,1,18.0,Doppio senso,18:00
24,11,15,2,7,5,0,1,10.0,Doppio senso,10:00
24,11,15,1,7,3,0,1,19.0,Senso unico,19:00
24,11,15,2,7,12,0,1,13.0,Doppio senso,13:00
24,11,15,2,1,3,0,1,16.0,Doppio senso,16:00
24,11,15,2,7,10,0,1,5.0,Doppio senso,05:00
24,11,15,2,1,2,0,1,8.0,Doppio senso,08:00
24,11,15,2,1,2,0,1,21.0,Doppio senso,21:00
24,11,15,2,1,3,0,1,13.0,Doppio senso,13:00
24,11,15,1,1,2,0,1,12.0,Senso unico,12:00
24,11,15,2,1,3,0,1,15.0,Doppio senso,15:00
24,11,15,1,1,10,0,1,20.0,Senso unico,20:00
24,11,15,2,1,3,0,2,12.0,Doppio senso,12:00
24,11,15,2,1,2,0,3,16.0,Doppio senso,16:00
24,11,15,2,1,2,0,1,19.0,Doppio senso,19:00
24,11,15,2,1,4,0,1,19.0,Doppio senso,19:00
24,11,15,1,7,3,0,1,13.0,Senso unico,13:00
24,11,15,2,7,4,0,1,16.0,Doppio senso,16:00
24,11,15,2,3,2,0,1,7.0,Doppio senso,07:00
24,11,15,2,1,2,0,1,16.0,Doppio senso,16:00
24,11,15,3,1,3,0,1,15.0,Due carreggiate,15:00
24,11,15,2,1,5,0,1,10.0,Doppio senso,10:00
24,11,15,2,1,1,0,1,17.0,Doppio senso,17:00
24,11,15,2,1,4,0,1,8.0,Doppio senso,08:00
24,11,15,2,1,1,0,1,9.0,Doppio senso,09:00
24,11,15,2,1,2,0,1,14.0,Doppio senso,14:00
24,11,15,1,3,2,0,1,10.0,Senso unico,10:00
24,11,15,2,3,2,0,1,11.0,Doppio senso,11:00
24,11,15,2,7,2,0,2,14.0,Doppio senso,14:00
24,11,15,2,1,5,0,1,23.0,Doppio senso,23:00
24,11,15,2,1,6,0,1,10.0,Doppio senso,10:00
24,11,15,2,1,3,0,1,16.0,Doppio senso,16:00
24,11,15,2,1,4,0,1,16.0,Doppio senso,16:00
24,11,15,2,1,3,0,1,8.0,Doppio senso,08:00
24,11,15,1,1,6,0,1,0.0,Senso unico,00:00
24,11,15,2,1,2,0,1,1.0,Doppio senso,01:00
24,11,15,2,1,3,0,1,9.0,Doppio senso,09:00
24,11,15,2,1,5,0,1,12.0,Doppio senso,12:00
24,11,15,1,1,5,0,1,20.0,Senso unico,20:00
24,11,15,2,7,3,0,1,11.0,Doppio senso,11:00
24,11,15,2,1,3,0,1,16.0,Doppio senso,16:00
24,11,15,2,7,5,0,1,17.0,Doppio senso,17:00
24,11,15,2,3,5,0,1,9.0,Doppio senso,09:00
24,11,15,2,7,1,0,2,19.0,Doppio senso,19:00
24,11,15,1,1,2,0,1,11.0,Senso unico,11:00
24,11,15,2,3,6,0,1,11.0,Doppio senso,11:00
24,11,15,3,1,2,0,2,17.0,Due carreggiate,17:00
24,11,15,3,7,5,0,1,19.0,Due carreggiate,19:00
24,11,15,2,1,5,0,1,18.0,Doppio senso,18:00
24,11,15,2,7,3,0,1,6.0,Doppio senso,06:00
24,11,15,2,1,5,0,1,8.0,Doppio senso,08:00
24,11,15,2,1,2,0,1,19.0,Doppio senso,19:00
24,11,15,2,7,3,0,1,11.0,Doppio senso,11:00
24,11,15,1,1,2,0,1,7.0,Senso unico,07:00
24,11,15,1,1,5,0,1,9.0,Senso unico,09:00
24,11,15,2,1,3,0,1,11.0,Doppio senso,11:00
24,11,15,1,1,4,0,1,14.0,Senso unico,14:00
24,11,15,2,1,8,0,1,20.0,Doppio senso,20:00
24,11,15,1,1,2,0,1,19.0,Senso unico,19:00
24,11,15,2,1,8,0,1,12.0,Doppio senso,12:00
24,11,15,1,3,3,0,1,19.0,Senso unico,19:00
24,11,15,1,1,4,0,2,8.0,Senso unico,08:00
24,11,15,2,1,5,0,1,8.0,Doppio senso,08:00
24,11,15,2,1,3,0,1,9.0,Doppio senso,09:00
24,11,15,2,7,3,0,1,12.0,Doppio senso,12:00
24,11,15,2,1,1,0,1,12.0,Doppio senso,12:00
24,11,15,3,1,2,0,1,22.0,Due carreggiate,22:00
24,11,15,1,1,6,0,1,7.0,Senso unico,07:00
24,11,15,2,1,2,0,2,20.0,Doppio senso,20:00
24,11,15,2,1,5,0,1,9.0,Doppio senso,09:00
24,11,15,2,1,3,0,3,14.0,Doppio senso,14:00
24,11,15,2,1,5,0,1,8.0,Doppio senso,08:00
24,11,15,2,1,3,0,1,11.0,Doppio senso,11:00
24,11,15,2,1,4,0,1,13.0,Doppio senso,13:00
24,11,15,1,1,4,0,1,7.0,Senso unico,07:00
24,11,15,1,3,2,0,1,15.0,Senso unico,15:00
24,11,15,2,3,2,0,1,17.0,Doppio senso,17:00
24,11,15,1,7,5,0,1,11.0,Senso unico,11:00
24,10,54,2,2,2,0,1,15.0,Doppio senso,15:00
24,10,54,2,3,5,0,1,18.0,Doppio senso,18:00
24,10,54,2,1,4,0,1,12.0,Doppio senso,12:00
24,11,15,1,1,3,0,1,9.0,Senso unico,09:00
24,11,15,2,1,5,0,1,13.0,Doppio senso,13:00
24,11,15,2,1,12,0,1,17.0,Doppio senso,17:00
24,11,15,2,1,3,0,1,9.0,Doppio senso,09:00
24,11,15,1,1,12,0,1,20.0,Senso unico,20:00
24,11,15,2,1,2,0,1,0.0,Doppio senso,00:00
24,11,15,2,1,4,0,1,19.0,Doppio senso,19:00
24,11,15,2,1,2,0,2,11.0,Doppio senso,11:00
24,11,15,2,1,5,0,1,11.0,Doppio senso,11:00
24,11,15,2,1,5,0,1,7.0,Doppio senso,07:00
24,11,15,2,7,3,0,1,10.0,Doppio senso,10:00
24,11,15,3,1,2,0,2,11.0,Due carreggiate,11:00
24,11,15,2,1,5,0,1,17.0,Doppio senso,17:00
24,11,15,2,1,2,0,1,12.0,Doppio senso,12:00
24,11,15,2,1,2,0,1,8.0,Doppio senso,08:00
24,11,15,2,1,1,0,1,21.0,Doppio senso,21:00
24,11,15,2,1,2,0,1,13.0,Doppio senso,13:00
24,11,15,1,1,6,0,1,15.0,Senso unico,15:00
24,10,54,2,1,10,0,1,17.0,Doppio senso,17:00
24,10,54,2,1,4,0,1,8.0,Doppio senso,08:00
24,10,54,1,1,4,0,1,10.0,Senso unico,10:00
24,11,15,2,7,4,0,1,15.0,Doppio senso,15:00
24,11,15,2,7,6,0,1,9.0,Doppio senso,09:00
24,11,15,2,1,5,0,1,10.0,Doppio senso,10:00
24,11,15,2,7,10,0,1,19.0,Doppio senso,19:00
24,11,15,2,7,1,0,1,17.0,Doppio senso,17:00
24,11,15,1,1,2,0,1,10.0,Senso unico,10:00
24,11,15,2,1,2,0,1,9.0,Doppio senso,09:00
24,11,15,2,1,3,0,1,16.0,Doppio senso,16:00
24,11,15,2,1,5,0,2,12.0,Doppio senso,12:00
24,11,15,1,1,5,0,1,14.0,Senso unico,14:00
24,11,15,2,3,4,0,1,12.0,Doppio senso,12:00
24,11,15,2,7,3,0,1,16.0,Doppio senso,16:00
24,11,15,2,7,4,0,1,19.0,Doppio senso,19:00
24,11,15,2,1,5,0,1,16.0,Doppio senso,16:00
24,11,15,3,1,3,0,1,17.0,Due carreggiate,17:00
24,11,15,2,3,3,0,1,13.0,Doppio senso,13:00
24,11,15,1,1,4,0,1,6.0,Senso unico,06:00
24,11,15,1,7,2,0,1,9.0,Senso unico,09:00
24,11,15,2,3,5,0,1,10.0,Doppio senso,10:00
24,9,13,2,1,6,0,1,9.0,Doppio senso,09:00
24,10,54,2,1,10,0,1,18.0,Doppio senso,18:00
24,9,13,2,1,2,0,1,15.0,Doppio senso,15:00
24,11,15,2,1,6,0,1,19.0,Doppio senso,19:00
24,11,15,2,1,2,0,1,18.0,Doppio senso,18:00
24,11,15,2,1,12,0,1,2.0,Doppio senso,02:00
24,11,15,2,1,8,0,1,10.0,Doppio senso,10:00
24,11,15,2,1,5,0,1,16.0,Doppio senso,16:00
24,11,15,2,1,8,0,1,18.0,Doppio senso,18:00
24,11,15,2,1,6,0,2,17.0,Doppio senso,17:00
24,11,15,3,3,2,0,1,7.0,Due carreggiate,07:00
24,11,15,2,1,2,0,1,7.0,Doppio senso,07:00
24,11,15,1,1,5,0,1,7.0,Senso unico,07:00
24,11,15,2,1,3,0,1,15.0,Doppio senso,15:00
24,11,15,2,1,3,0,2,9.0,Doppio senso,09:00
24,11,15,2,1,3,0,1,15.0,Doppio senso,15:00
24,11,15,3,1,4,0,1,12.0,Due carreggiate,12:00
24,11,15,2,1,3,0,1,14.0,Doppio senso,14:00
24,11,15,1,1,5,0,1,11.0,Senso unico,11:00
24,11,15,2,1,1,0,1,17.0,Doppio senso,17:00
24,11,15,1,1,2,0,1,10.0,Senso unico,10:00
24,11,15,1,1,2,0,1,19.0,Senso unico,19:00
24,11,15,2,1,2,0,1,12.0,Doppio senso,12:00
24,11,15,2,1,2,0,1,8.0,Doppio senso,08:00
24,11,15,1,1,3,0,1,12.0,Senso unico,12:00
24,10,54,2,1,4,0,2,12.0,Doppio senso,12:00
24,10,54,1,1,12,0,1,10.0,Senso unico,10:00
24,10,54,2,3,5,0,1,18.0,Doppio senso,18:00
24,10,54,2,1,2,0,1,13.0,Doppio senso,13:00
24,10,54,2,1,3,0,1,14.0,Doppio senso,14:00
24,10,54,2,1,5,0,1,7.0,Doppio senso,07:00
24,10,54,2,1,2,0,1,15.0,Doppio senso,15:00
24,10,54,2,3,3,0,1,11.0,Doppio senso,11:00
24,10,54,2,1,2,0,3,18.0,Doppio senso,18:00
24,10,54,2,1,3,0,1,12.0,Doppio senso,12:00
24,10,54,1,1,5,0,1,18.0,Senso unico,18:00
24,10,54,2,7,10,0,2,10.0,Doppio senso,10:00
24,10,54,2,7,2,0,1,17.0,Doppio senso,17:00
24,11,15,1,1,3,0,1,19.0,Senso unico,19:00
24,11,15,3,1,4,0,1,10.0,Due carreggiate,10:00
24,11,15,1,1,3,0,1,11.0,Senso unico,11:00
24,11,15,2,1,3,0,1,16.0,Doppio senso,16:00
24,11,15,1,1,2,0,1,14.0,Senso unico,14:00
24,11,15,1,1,5,0,1,10.0,Senso unico,10:00
24,11,15,2,1,6,0,1,13.0,Doppio senso,13:00
24,11,15,2,1,2,0,1,16.0,Doppio senso,16:00
24,11,15,1,7,2,0,1,21.0,Senso unico,21:00
24,11,15,2,7,4,0,1,17.0,Doppio senso,17:00
24,11,15,1,1,4,0,1,11.0,Senso unico,11:00
24,11,15,2,1,3,0,1,21.0,Doppio senso,21:00
24,11,15,2,1,10,0,1,22.0,Doppio senso,22:00
24,11,15,2,1,12,0,1,17.0,Doppio senso,17:00
24,11,15,4,1,3,0,1,17.0,Più di due carreggiate,17:00
24,11,15,2,1,2,0,2,19.0,Doppio senso,19:00
24,11,15,2,7,5,0,1,8.0,Doppio senso,08:00
24,11,15,2,1,3,0,1,17.0,Doppio senso,17:00
24,11,15,2,1,6,0,1,19.0,Doppio senso,19:00
24,11,15,2,1,5,0,1,20.0,Doppio senso,20:00
24,11,15,1,1,3,0,1,15.0,Senso unico,15:00
24,10,54,2,7,2,0,1,18.0,Doppio senso,18:00
24,10,54,2,1,5,0,1,10.0,Doppio senso,10:00
24,10,54,2,1,1,0,1,11.0,Doppio senso,11:00
24,10,54,2,1,5,0,1,10.0,Doppio senso,10:00
24,10,54,2,1,2,0,1,18.0,Doppio senso,18:00
24,10,54,2,7,2,0,1,11.0,Doppio senso,11:00
24,10,54,1,1,4,0,1,19.0,Senso unico,19:00
24,10,54,2,1,4,0,2,16.0,Doppio senso,16:00
24,10,54,2,1,2,0,1,13.0,Doppio senso,13:00
24,10,54,2,1,3,0,2,8.0,Doppio senso,08:00
24,10,54,2,7,5,0,2,9.0,Doppio senso,09:00
24,10,54,2,1,6,0,1,9.0,Doppio senso,09:00
24,10,54,2,1,2,0,1,9.0,Doppio senso,09:00
24,10,54,2,1,4,0,2,11.0,Doppio senso,11:00
24,11,15,1,1,3,0,1,19.0,Senso unico,19:00
24,11,15,2,1,10,0,1,21.0,Doppio senso,21:00
24,11,15,1,7,2,0,1,11.0,Senso unico,11:00
24,11,15,1,1,5,0,1,14.0,Senso unico,14:00
24,11,15,2,1,2,0,1,17.0,Doppio senso,17:00
24,11,15,2,1,5,0,1,18.0,Doppio senso,18:00
24,11,15,2,7,2,0,1,18.0,Doppio senso,18:00
24,11,15,3,1,2,0,1,9.0,Due carreggiate,09:00
24,11,15,2,1,5,0,1,9.0,Doppio senso,09:00
24,11,15,2,1,4,0,2,11.0,Doppio senso,11:00
24,11,15,2,1,12,0,1,19.0,Doppio senso,19:00
24,11,15,1,1,3,0,1,19.0,Senso unico,19:00
24,11,15,3,1,2,0,1,21.0,Due carreggiate,21:00
24,11,15,2,1,2,0,2,13.0,Doppio senso,13:00
24,11,15,1,1,5,0,1,10.0,Senso unico,10:00
24,11,15,2,1,3,0,1,20.0,Doppio senso,20:00
24,11,15,1,1,2,0,1,19.0,Senso unico,19:00
24,11,15,2,1,2,0,1,11.0,Doppio senso,11:00
24,11,15,2,7,2,0,1,16.0,Doppio senso,16:00
24,11,15,1,1,3,0,1,1.0,Senso unico,01:00
24,11,15,2,1,5,0,2,19.0,Doppio senso,19:00
24,11,15,1,1,3,0,1,11.0,Senso unico,11:00
24,10,54,2,1,2,0,1,11.0,Doppio senso,11:00
24,10,54,2,1,2,0,1,12.0,Doppio senso,12:00
24,10,54,1,1,6,0,1,15.0,Senso unico,15:00
24,10,54,2,1,3,0,1,16.0,Doppio senso,16:00
24,10,54,2,1,5,0,2,9.0,Doppio senso,09:00
24,10,54,2,7,3,0,1,10.0,Doppio senso,10:00
24,10,54,2,3,2,0,1,13.0,Doppio senso,13:00
24,10,54,2,1,3,0,1,12.0,Doppio senso,12:00
24,10,54,2,1,5,0,1,10.0,Doppio senso,10:00
24,10,54,2,1,3,0,1,10.0,Doppio senso,10:00
24,10,54,2,7,3,0,1,10.0,Doppio senso,10:00
24,10,54,2,1,6,0,1,10.0,Doppio senso,10:00
24,10,54,2,1,10,0,1,10.0,Doppio senso,10:00
24,10,54,2,1,11,0,2,16.0,Doppio senso,16:00
24,10,54,2,1,11,0,1,17.0,Doppio senso,17:00
24,11,15,1,1,2,0,1,22.0,Senso unico,22:00
24,11,15,2,1,3,0,1,17.0,Doppio senso,17:00
24,11,15,3,1,3,0,1,9.0,Due carreggiate,09:00
24,11,15,2,1,2,0,1,8.0,Doppio senso,08:00
24,11,15,1,1,2,0,1,9.0,Senso unico,09:00
24,11,15,1,1,3,0,1,6.0,Senso unico,06:00
24,11,15,2,1,3,0,1,9.0,Doppio senso,09:00
24,11,15,2,1,2,0,1,8.0,Doppio senso,08:00
24,11,15,2,7,2,0,1,13.0,Doppio senso,13:00
24,11,15,1,1,5,0,1,11.0,Senso unico,11:00
24,11,15,2,1,4,0,1,12.0,Doppio senso,12:00
24,11,15,2,1,5,0,1,13.0,Doppio senso,13:00
24,11,15,2,7,2,0,1,14.0,Doppio senso,14:00
24,11,15,1,1,2,0,1,16.0,Senso unico,16:00
24,11,15,2,3,8,0,1,15.0,Doppio senso,15:00
24,11,15,2,1,1,0,1,11.0,Doppio senso,11:00
24,11,15,1,1,4,0,2,14.0,Senso unico,14:00
24,10,54,2,1,3,0,1,15.0,Doppio senso,15:00
24,10,54,2,1,10,0,1,16.0,Doppio senso,16:00
24,10,54,2,3,12,0,1,16.0,Doppio senso,16:00
24,10,54,2,1,2,0,1,11.0,Doppio senso,11:00
24,10,54,2,1,5,0,1,17.0,Doppio senso,17:00
24,10,54,2,3,12,0,1,11.0,Doppio senso,11:00
24,10,54,2,1,4,0,1,18.0,Doppio senso,18:00
24,10,54,2,7,1,0,2,8.0,Doppio senso,08:00
24,10,54,1,7,4,0,1,17.0,Senso unico,17:00
24,10,54,2,1,12,0,1,17.0,Doppio senso,17:00
24,10,54,2,7,2,0,1,10.0,Doppio senso,10:00
24,10,54,2,1,5,0,1,10.0,Doppio senso,10:00
24,8,55,1,1,2,0,1,13.0,Senso unico,13:00
24,8,55,2,1,4,0,2,17.0,Doppio senso,17:00
24,8,55,2,1,5,0,1,8.0,Doppio senso,08:00
24,11,15,2,1,3,0,1,14.0,Doppio senso,14:00
24,11,15,2,1,11,0,1,11.0,Doppio senso,11:00
24,11,15,2,1,5,0,1,12.0,Doppio senso,12:00
24,11,15,2,1,12,0,1,17.0,Doppio senso,17:00
24,11,15,2,1,5,0,1,22.0,Doppio senso,22:00
24,11,15,2,1,3,0,1,23.0,Doppio senso,23:00
24,11,15,1,1,3,0,1,15.0,Senso unico,15:00
24,11,15,2,1,2,0,1,16.0,Doppio senso,16:00
24,11,15,2,1,1,0,1,19.0,Doppio senso,19:00
24,11,15,2,1,4,0,1,12.0,Doppio senso,12:00
24,11,15,2,1,3,0,1,15.0,Doppio senso,15:00
24,11,15,2,1,2,0,1,19.0,Doppio senso,19:00
24,11,15,1,1,1,0,2,18.0,Senso unico,18:00
24,11,15,1,1,4,0,1,18.0,Senso unico,18:00
24,11,15,1,1,2,0,1,15.0,Senso unico,15:00
24,11,15,1,1,3,0,1,16.0,Senso unico,16:00
24,11,15,1,1,3,0,1,13.0,Senso unico,13:00
24,11,15,2,7,5,0,0,10.0,Doppio senso,10:00
24,11,15,2,1,8,0,2,15.0,Doppio senso,15:00
24,11,15,1,7,4,0,2,10.0,Senso unico,10:00
24,11,15,2,1,8,0,1,17.0,Doppio senso,17:00
24,8,65,2,1,5,0,1,15.0,Doppio senso,15:00
